X,Y,Event ID,Date/Time UTC,Depth km,Magnitude,Latitude,Longitude
2022-11-14T05:43:52.220Z,483,av91076363,2022-11-14 05:43:52,3.07,1.1,56.8981666667,-158.0978333333
2022-11-14T05:48:27.440Z,484,av91076368,2022-11-14 05:48:27,4.92,-0.42,56.8943333333,-158.0766666667
2022-11-14T05:51:11.650Z,485,av91076373,2022-11-14 05:51:11,5.41,0.4,56.9018333333,-158.0876666667
2022-11-14T05:51:27.260Z,486,av91076378,2022-11-14 05:51:27,8.48,-0.26,56.9095,-158.0841666667
2022-11-14T05:53:08.630Z,487,av91076383,2022-11-14 05:53:08,4.99,0.14,56.8921666667,-158.0835
2022-11-14T06:40:26.720Z,488,av91076403,2022-11-14 06:40:26,3.5,-0.15,56.9005,-158.0895
2022-11-14T06:44:11.300Z,489,av91076408,2022-11-14 06:44:11,5.1,0.5,56.8956666667,-158.084
2022-11-14T07:41:02.800Z,490,av91076413,2022-11-14 07:41:02,4.82,-0.38,56.9018333333,-158.0858333333
2022-11-14T13:36:58.120Z,491,av91076443,2022-11-14 13:36:58,5.8,-0.47,56.9085,-158.0648333333
2022-11-14T16:05:36.490Z,492,av91076503,2022-11-14 16:05:36,15.6,0.04,56.8593333333,-158.159
2022-11-14T17:16:13.220Z,493,av91076523,2022-11-14 17:16:13,-3.2,0.19,56.9146666667,-158.012
2022-11-14T19:05:23.000Z,494,av91076578,2022-11-14 19:05:23,7.95,-0.8,56.8565,-158.212
2022-11-14T20:47:28.990Z,495,av91076598,2022-11-14 20:47:28,5.13,-0.08,56.9005,-158.0523333333
2022-11-15T03:41:24.530Z,496,av91076653,2022-11-15 03:41:24,4.64,-0.66,56.8786666667,-158.183
2022-11-16T01:09:16.000Z,497,av91076743,2022-11-16 01:09:16,4.38,-0.01,56.8776666667,-158.0895
2022-11-18T15:21:09.070Z,498,av91076903,2022-11-18 15:21:09,-3.18,2.97,56.9011666667,-158.1813333333
2022-11-22T00:44:58.650Z,499,av91077588,2022-11-22 00:44:58,9.94,-0.62,56.8873333333,-158.1901666667
2022-11-22T00:51:10.680Z,500,av91077593,2022-11-22 00:51:10,5.36,-0.47,56.8965,-158.0901666667
2022-11-22T01:59:21.660Z,501,av91077598,2022-11-22 01:59:21,10.11,-0.61,56.8836666667,-158.0918333333
2022-11-22T16:34:18.420Z,502,av91077633,2022-11-22 16:34:18,4.39,1.09,56.9028333333,-158.0891666667
2022-11-22T19:39:28.820Z,503,av91077648,2022-11-22 19:39:28,7.24,0.85,56.8976666667,-158.1238333333
2022-11-26T23:53:35.720Z,504,av91077843,2022-11-26 23:53:35,6.18,0.31,56.8818333333,-158.0646666667
2022-11-27T20:23:53.130Z,505,av91078028,2022-11-27 20:23:53,1.49,0.45,56.867,-158.168
2022-11-28T03:46:01.900Z,506,av91077873,2022-11-28 03:46:01,4.66,-0.31,56.9158333333,-158.0946666667
2022-11-28T04:30:59.510Z,507,av91077893,2022-11-28 04:30:59,2.38,0.76,56.874,-158.1831666667
2022-11-29T01:18:49.350Z,508,av91078008,2022-11-29 01:18:49,5.88,0.65,56.8443333333,-158.1021666667
2022-11-29T20:53:50.850Z,509,av91078018,2022-11-29 20:53:50,15.36,-0.13,56.8511666667,-158.12
2022-11-29T20:56:56.210Z,510,av91078023,2022-11-29 20:56:56,17.17,0.13,56.8461666667,-158.1028333333
2022-11-29T23:27:51.290Z,511,av91078013,2022-11-29 23:27:51,2.07,-0.15,56.8776666667,-158.0091666667
2022-11-30T13:52:17.370Z,512,av91078133,2022-11-30 13:52:17,15.61,0.12,56.8388333333,-158.1041666667
2022-11-30T13:53:04.670Z,513,av91078138,2022-11-30 13:53:04,15.84,-0.36,56.8368333333,-158.0928333333
2022-11-30T13:55:07.370Z,514,av91078143,2022-11-30 13:55:07,15.56,-0.41,56.837,-158.0968333333
2022-11-30T18:51:27.700Z,515,av91078148,2022-11-30 18:51:27,5.27,-0.2,56.87,-158.0403333333
2022-12-01T21:05:56.070Z,516,av91078258,2022-12-01 21:05:56,3.71,-0.28,56.9018333333,-158.0853333333
2022-12-01T23:07:45.470Z,517,av91078268,2022-12-01 23:07:45,0.37,-1.1,56.8593333333,-158.1728333333
2022-12-02T04:38:15.140Z,518,av91078303,2022-12-02 04:38:15,9.41,-0.71,56.9223333333,-158.0945
2022-12-02T08:48:35.920Z,519,av91078338,2022-12-02 08:48:35,-1.62,-0.06,56.857,-158.1658333333
2022-12-02T08:52:05.150Z,520,av91078343,2022-12-02 08:52:05,3.51,-0.21,56.8541666667,-158.1641666667
2022-12-02T10:32:12.490Z,521,av91078358,2022-12-02 10:32:12,7.62,-0.72,56.9081666667,-158.206
2022-12-02T11:14:20.510Z,522,av91078368,2022-12-02 11:14:20,6.8,-0.77,56.8881666667,-158.1471666667
2022-12-02T13:34:39.270Z,523,av91078403,2022-12-02 13:34:39,4.71,-0.77,56.8695,-158.1943333333
2022-12-02T20:14:25.770Z,524,av91078463,2022-12-02 20:14:25,7.07,-0.56,56.8898333333,-158.1385
2022-12-03T06:22:28.560Z,525,av91078643,2022-12-03 06:22:28,1.76,-0.16,56.904,-158.0453333333
2022-12-03T09:38:41.300Z,526,av91078663,2022-12-03 09:38:41,5.54,-0.85,56.8873333333,-158.2033333333
2022-12-03T14:16:40.480Z,527,av91078688,2022-12-03 14:16:40,4.5,-0.61,56.8771666667,-158.2001666667
2022-12-03T14:17:41.690Z,528,av91078693,2022-12-03 14:17:41,6.35,-0.95,56.8533333333,-158.2201666667
2022-12-03T14:49:25.700Z,529,av91078698,2022-12-03 14:49:25,1.5,0.24,56.8573333333,-158.1546666667
2022-12-03T14:50:42.120Z,530,av91078703,2022-12-03 14:50:42,3.56,-0.92,56.847,-158.1591666667
2022-12-03T14:55:44.870Z,531,av91078708,2022-12-03 14:55:44,-3.17,1.45,56.857,-158.1663333333
2022-12-03T19:25:54.340Z,532,av91078713,2022-12-03 19:25:54,0.44,-0.09,56.8603333333,-158.1618333333
2022-12-06T12:28:24.200Z,533,av91078848,2022-12-06 12:28:24,8.23,1.31,56.095,-159.5805
2022-12-06T15:53:56.670Z,534,av91078873,2022-12-06 15:53:56,3.81,-0.04,56.8778333333,-158.1811666667
2022-12-07T20:24:00.490Z,535,av91078908,2022-12-07 20:24:00,3.66,0.71,56.875,-158.1858333333
2022-12-08T06:04:03.550Z,536,av91079088,2022-12-08 06:04:03,14.65,0.49,56.8448333333,-158.1231666667
2022-12-08T06:05:28.250Z,537,av91079093,2022-12-08 06:05:28,17.54,0.05,56.865,-158.1566666667
2022-12-08T13:12:11.470Z,538,av91079013,2022-12-08 13:12:11,2.8,1.07,56.8678333333,-158.1865
2022-12-09T00:38:48.710Z,539,av91079103,2022-12-09 00:38:48,5.17,0.15,56.9035,-158.0773333333
2022-12-09T21:28:03.000Z,540,av91079203,2022-12-09 21:28:03,5.13,0.56,56.9015,-158.0761666667
2022-12-10T04:21:15.330Z,541,av91079248,2022-12-10 04:21:15,-1.49,-0.39,56.8975,-158.0226666667
2022-12-11T05:05:26.600Z,542,av91079483,2022-12-11 05:05:26,5.43,0.06,56.8658333333,-158.062
2022-12-12T20:17:33.050Z,543,av91079438,2022-12-12 20:17:33,4.72,0.36,56.8735,-158.1403333333
2022-12-13T14:22:59.000Z,544,av91079683,2022-12-13 14:22:59,3.06,0.29,56.8625,-158.1608333333
2022-12-14T02:12:24.410Z,545,av91079763,2022-12-14 02:12:24,3.99,-0.02,56.8718333333,-158.1908333333
2022-12-14T06:30:29.470Z,546,av91079803,2022-12-14 06:30:29,14.58,0.63,56.8415,-158.1201666667
2022-12-14T06:31:57.780Z,547,av91079808,2022-12-14 06:31:57,13.42,1.01,56.853,-158.1285
2022-12-14T06:32:25.240Z,548,av91079813,2022-12-14 06:32:25,15.44,0.91,56.8453333333,-158.1573333333
2022-12-14T06:33:57.860Z,549,av91079818,2022-12-14 06:33:57,12.17,1.13,56.841,-158.1035
2022-12-14T18:45:09.630Z,550,av91079923,2022-12-14 18:45:09,3.05,1.35,56.866,-158.1751666667
2022-12-14T19:28:56.230Z,551,av91079928,2022-12-14 19:28:56,0.62,-0.38,56.8506666667,-158.1828333333
2022-12-14T23:52:54.050Z,552,av91079943,2022-12-14 23:52:54,4.3,0.27,56.879,-158.1791666667
2022-12-15T08:01:27.760Z,553,av91080023,2022-12-15 08:01:27,5.89,-0.25,56.8581666667,-158.2788333333
2022-12-15T08:01:46.620Z,554,av91080028,2022-12-15 08:01:46,2.67,-0.35,56.8666666667,-158.2358333333
2022-12-15T08:02:01.620Z,555,av91080033,2022-12-15 08:02:01,3.52,-0.44,56.8773333333,-158.2175
2022-12-15T08:04:44.740Z,556,av91080043,2022-12-15 08:04:44,1.87,-0.46,56.8611666667,-158.2365
2022-12-15T11:57:11.530Z,557,av91080123,2022-12-15 11:57:11,6.94,0.07,56.9146666667,-158.0653333333
2022-12-15T14:22:16.000Z,558,av91080163,2022-12-15 14:22:16,9.37,-0.77,56.876,-158.1683333333
2022-12-15T15:27:13.460Z,559,av91080188,2022-12-15 15:27:13,1.23,0.48,56.8623333333,-158.1498333333
2022-12-15T18:33:42.600Z,560,av91080248,2022-12-15 18:33:42,7.77,-0.86,56.9023333333,-158.256
2022-12-16T11:04:19.350Z,561,av91080473,2022-12-16 11:04:19,3.07,-0.81,56.8741666667,-158.1821666667
2022-12-17T03:51:24.480Z,562,av91080573,2022-12-17 03:51:24,21.88,0.27,56.1958333333,-159.4513333333
2022-12-17T08:03:48.360Z,563,av91080618,2022-12-17 08:03:48,4.54,0.57,56.9176666667,-158.0951666667
2022-12-17T08:15:34.650Z,564,av91080633,2022-12-17 08:15:34,3.46,0.37,56.9135,-158.0995
2022-12-17T08:19:30.210Z,565,av91080638,2022-12-17 08:19:30,4.09,0.8,56.9135,-158.076
2022-12-17T08:21:41.030Z,566,av91080643,2022-12-17 08:21:41,5.12,0.74,56.9178333333,-158.078
2022-12-17T08:22:17.590Z,567,av91080648,2022-12-17 08:22:17,4.88,0.48,56.9196666667,-158.0811666667
2022-12-17T08:25:31.900Z,568,av91080653,2022-12-17 08:25:31,3.75,0.39,56.915,-158.0966666667
2022-12-17T08:30:03.790Z,569,av91080658,2022-12-17 08:30:03,4.25,0.83,56.9145,-158.0921666667
2022-12-17T08:31:27.240Z,570,av91080663,2022-12-17 08:31:27,2.4,0.88,56.9178333333,-158.0218333333
2022-12-17T08:31:53.030Z,571,av91080668,2022-12-17 08:31:53,5.44,0.78,56.921,-158.0665
2022-12-17T08:32:47.680Z,572,av91080673,2022-12-17 08:32:47,4.26,0.69,56.916,-158.091
2022-12-17T08:35:33.880Z,573,av91080678,2022-12-17 08:35:33,6.34,0.79,56.9356666667,-158.0883333333
2022-12-17T08:36:32.490Z,574,av91080683,2022-12-17 08:36:32,4.78,0.93,56.918,-158.0983333333
2022-12-17T08:39:12.640Z,575,av91080688,2022-12-17 08:39:12,6.55,0.9,56.931,-158.0813333333
2022-12-17T08:40:25.650Z,576,av91080693,2022-12-17 08:40:25,5.3,0.81,56.9196666667,-158.0923333333
2022-12-17T08:43:23.670Z,577,av91080698,2022-12-17 08:43:23,4.62,0.76,56.9175,-158.0878333333
2022-12-17T09:29:00.160Z,578,av91080703,2022-12-17 09:29:00,7.09,0.4,56.9095,-158.1956666667
2022-12-18T09:49:38.820Z,579,av91081128,2022-12-18 09:49:38,4.65,1.7,56.8985,-158.0925
2022-12-18T11:17:12.600Z,580,av91081133,2022-12-18 11:17:12,3.17,0.85,56.8991666667,-158.0881666667
2022-12-18T17:31:46.730Z,581,av91081138,2022-12-18 17:31:46,3.26,-0.27,56.8701666667,-158.1693333333
2022-12-19T04:43:43.580Z,582,av91080923,2022-12-19 04:43:43,7.41,-0.53,56.9203333333,-158.072
2022-12-19T05:52:09.270Z,583,av91080973,2022-12-19 05:52:09,6.69,0.32,56.8545,-158.2153333333
2022-12-19T05:52:09.840Z,584,av91080968,2022-12-19 05:52:09,3.22,-0.77,56.859,-158.1913333333
2022-12-19T07:22:08.730Z,585,av91080998,2022-12-19 07:22:08,6.18,-0.87,56.8503333333,-158.1668333333
2022-12-19T18:05:59.490Z,586,av91081098,2022-12-19 18:05:59,3.96,-0.81,56.865,-158.14
2022-12-20T03:01:16.030Z,587,av91081208,2022-12-20 03:01:16,3.68,0.49,56.8761666667,-158.182
2022-12-20T04:12:55.510Z,588,av91081213,2022-12-20 04:12:55,1.02,-0.81,56.8563333333,-158.1748333333
2022-12-20T06:12:25.760Z,589,av91081228,2022-12-20 06:12:25,1.21,0,56.8568333333,-158.1691666667
2022-12-20T14:08:58.250Z,590,av91081283,2022-12-20 14:08:58,3.84,-0.7,56.8785,-158.1801666667
2022-12-21T01:55:41.250Z,591,av91081363,2022-12-21 01:55:41,4.12,0.17,56.8308333333,-158.2941666667
2022-12-21T12:16:50.210Z,592,av91081418,2022-12-21 12:16:50,1.65,0.89,56.8735,-158.1855
2022-12-27T12:37:17.730Z,593,av91081958,2022-12-27 12:37:17,5.02,-0.24,56.2346666667,-159.4238333333
2022-12-28T00:58:55.080Z,594,av91082073,2022-12-28 00:58:55,3.3,-0.67,56.8591666667,-158.2025
2022-12-29T17:12:28.700Z,595,av91082223,2022-12-29 17:12:28,0.67,1.07,56.8775,-158.1905
2022-12-30T10:56:50.530Z,596,av91082183,2022-12-30 10:56:50,4.42,0.87,56.2401666667,-159.3585
2023-01-01T19:02:43.340Z,597,av91082823,2023-01-01 19:02:43,6.73,0.51,56.855,-158.0776666667
2023-01-01T19:05:52.430Z,598,av91082833,2023-01-01 19:05:52,10.62,0.82,56.8133333333,-158.0935
2023-01-02T08:43:42.290Z,599,av91082573,2023-01-02 08:43:42,6.81,0.39,56.857,-158.0753333333
2023-01-02T19:17:36.030Z,600,av91082448,2023-01-02 19:17:36,24.45,0.48,55.966,-159.6811666667
2023-01-02T19:19:42.770Z,601,av91082453,2023-01-02 19:19:42,23.99,0.77,55.9795,-159.6568333333
2023-01-02T19:22:40.610Z,602,av91082458,2023-01-02 19:22:40,29.53,0.83,55.981,-159.6215
2023-01-02T19:23:17.900Z,603,av91082463,2023-01-02 19:23:17,23.11,0.88,55.971,-159.6738333333
2023-01-02T21:22:46.340Z,604,av91082713,2023-01-02 21:22:46,-3.2,1.31,56.8681666667,-158.191
2023-01-03T14:07:54.140Z,605,av91082978,2023-01-03 14:07:54,8.24,0.81,56.3028333333,-158.8378333333
2023-01-04T07:17:23.080Z,606,av91083133,2023-01-04 07:17:23,6.37,1.08,56.8498333333,-158.0643333333
2023-01-04T11:34:36.690Z,607,av91083143,2023-01-04 11:34:36,5.86,0.61,56.9095,-158.122
2023-01-05T19:32:52.600Z,608,av91083263,2023-01-05 19:32:52,25.06,0.21,55.9821666667,-159.7101666667
2023-01-09T02:05:43.860Z,609,av91083518,2023-01-09 02:05:43,2.2,1,56.2655,-159.3223333333
2023-01-11T20:50:52.000Z,610,av91084083,2023-01-11 20:50:52,0.84,0,56.8755,-158.1893333333
2023-01-11T23:52:16.580Z,611,av91084158,2023-01-11 23:52:16,4.59,0.64,56.2471666667,-159.3426666667
2023-01-20T09:26:30.170Z,612,av91085128,2023-01-20 09:26:30,5.89,1.72,56.8823333333,-158.1618333333
2023-01-27T06:11:02.450Z,613,av91085858,2023-01-27 06:11:02,2.4,0.07,56.8716666667,-158.2071666667
2023-01-31T08:23:45.510Z,614,av91086258,2023-01-31 08:23:45,2.8,0.68,56.8991666667,-158.0288333333
2023-01-31T09:00:01.890Z,615,av91086268,2023-01-31 09:00:01,2.99,0.43,56.8781666667,-158.1811666667
2023-01-31T11:36:29.810Z,616,av91086303,2023-01-31 11:36:29,2.72,-0.08,56.9198333333,-158.026
2023-01-31T11:39:51.230Z,617,av91086308,2023-01-31 11:39:51,4.82,0.88,56.9171666667,-158.0651666667
2023-01-31T13:44:46.930Z,618,av91086323,2023-01-31 13:44:46,6.75,-0.59,56.9385,-158.0901666667
2023-02-01T01:44:07.310Z,619,av91086378,2023-02-01 01:44:07,0.25,-0.02,56.8626666667,-158.2325
2023-02-01T04:44:27.810Z,620,av91086388,2023-02-01 04:44:27,2.23,0.81,56.8648333333,-158.2028333333
2023-02-01T07:13:58.580Z,621,av91086418,2023-02-01 07:13:58,12.33,0.28,56.8491666667,-158.043
2023-02-01T07:17:20.990Z,622,av91086428,2023-02-01 07:17:20,17.04,1.27,56.8228333333,-157.8551666667
2023-02-01T08:57:44.370Z,623,av91086443,2023-02-01 08:57:44,2.32,0.4,56.9093333333,-158.089
2023-02-01T12:39:27.930Z,624,av91086463,2023-02-01 12:39:27,3.27,0.42,56.8461666667,-158.1846666667
2023-02-01T12:41:44.650Z,625,av91086478,2023-02-01 12:41:44,3.42,0.05,56.8703333333,-158.1938333333
2023-02-01T14:55:36.120Z,626,av91086493,2023-02-01 14:55:36,5.39,0.17,56.9216666667,-158.058
2023-02-01T17:22:08.560Z,627,av91086508,2023-02-01 17:22:08,3.28,-0.32,56.8775,-158.1678333333
2023-02-01T17:43:04.330Z,628,av91086543,2023-02-01 17:43:04,2.16,0.5,56.9085,-158.0383333333
2023-02-01T19:07:21.140Z,629,av91086558,2023-02-01 19:07:21,4.13,1.09,56.8626666667,-158.1761666667
2023-02-02T00:42:26.390Z,630,av91086598,2023-02-02 00:42:26,1.93,0.19,56.8741666667,-158.1825
2023-02-02T01:46:13.060Z,631,av91086613,2023-02-02 01:46:13,3.2,-0.25,56.8953333333,-158.0551666667
2023-02-02T05:16:38.640Z,632,av91086683,2023-02-02 05:16:38,3.13,0.28,56.852,-158.1755
2023-02-02T09:11:00.110Z,633,av91086703,2023-02-02 09:11:00,8.19,-0.29,56.891,-158.164
2023-02-02T11:37:47.620Z,634,av91086718,2023-02-02 11:37:47,1.09,-0.21,56.9135,-158.0358333333
2023-02-02T15:25:14.690Z,635,av91086778,2023-02-02 15:25:14,2.88,0.07,56.9086666667,-158.0253333333
2023-02-02T15:26:58.060Z,636,av91086783,2023-02-02 15:26:58,-1.38,-0.11,56.9123333333,-158.0276666667
2023-02-02T22:47:42.280Z,637,av91086918,2023-02-02 22:47:42,-2.18,0.58,56.9031666667,-158.0048333333
2023-02-03T10:00:41.300Z,638,av91087013,2023-02-03 10:00:41,7.97,0.59,55.8963333333,-159.8623333333
2023-02-04T11:16:53.140Z,639,av91087283,2023-02-04 11:16:53,-3.16,1.01,56.8878333333,-158.1853333333
2023-02-04T12:24:26.130Z,640,av91087293,2023-02-04 12:24:26,-2.62,0.67,56.873,-158.1986666667
2023-02-04T13:33:36.950Z,641,av91087298,2023-02-04 13:33:36,6.46,1.87,56.845,-158.014
2023-02-04T18:44:42.580Z,642,av91087353,2023-02-04 18:44:42,8.32,0.28,56.2101666667,-158.7751666667
2023-02-04T22:54:47.150Z,643,av91087393,2023-02-04 22:54:47,9.12,0.68,56.2125,-158.7781666667
2023-02-07T02:41:45.900Z,644,av91087483,2023-02-07 02:41:45,4.12,0.54,56.9315,-158.023
2023-02-07T19:19:49.410Z,645,av91087638,2023-02-07 19:19:49,3.1,0.29,56.8748333333,-158.2
2023-02-07T20:15:29.080Z,646,av91087648,2023-02-07 20:15:29,3.85,1.1,56.8901666667,-158.1026666667
2023-02-07T21:15:34.320Z,647,av91087663,2023-02-07 21:15:34,-0.02,0.98,56.8525,-158.2175
2023-02-08T01:02:56.770Z,648,av91087693,2023-02-08 01:02:56,-2.03,0.96,56.904,-158.0086666667
2023-02-08T01:09:09.650Z,649,av91087698,2023-02-08 01:09:09,3.92,0.74,56.8765,-158.2083333333
2023-02-08T02:38:34.270Z,650,av91087733,2023-02-08 02:38:34,2.13,0.7,56.9078333333,-158.038
2023-02-08T07:35:13.900Z,651,av91087798,2023-02-08 07:35:13,3.44,0.56,56.9136666667,-158.0638333333
2023-02-08T08:02:47.100Z,652,av91087803,2023-02-08 08:02:47,3.21,0.94,56.8715,-158.1636666667
2023-02-08T12:45:01.720Z,653,av91087858,2023-02-08 12:45:01,-2.12,1.08,56.9131666667,-158.0183333333
2023-02-08T12:55:31.530Z,654,av91087838,2023-02-08 12:55:31,-1.52,1.28,56.909,-157.9966666667
2023-02-08T14:45:24.740Z,655,av91087883,2023-02-08 14:45:24,-2.27,0.34,56.9225,-158.0068333333
2023-02-08T15:30:55.320Z,656,av91087913,2023-02-08 15:30:55,4.09,-0.56,56.8663333333,-158.1898333333
2023-02-08T16:22:54.790Z,657,av91087923,2023-02-08 16:22:54,3.01,0.26,56.9126666667,-158.0385
2023-02-08T16:52:39.880Z,658,av91087938,2023-02-08 16:52:39,1.15,0.29,56.8831666667,-158.0738333333
2023-02-08T16:58:40.180Z,659,av91087948,2023-02-08 16:58:40,-0.91,0.81,56.8775,-158.0166666667
2023-02-08T17:01:19.750Z,660,av91087958,2023-02-08 17:01:19,0.86,-0.13,56.9121666667,-158.0381666667
2023-02-08T17:02:39.140Z,661,av91087963,2023-02-08 17:02:39,0.3,0.16,56.8555,-158.1738333333
2023-02-08T17:38:52.380Z,662,av91087973,2023-02-08 17:38:52,2.09,-0.04,56.9123333333,-158.064
2023-02-08T19:17:27.760Z,663,av91088018,2023-02-08 19:17:27,2.02,1.1,56.866,-158.1315
2023-02-08T19:46:32.410Z,664,av91088008,2023-02-08 19:46:32,2.37,-0.19,56.9148333333,-158.0443333333
2023-02-08T19:47:38.920Z,665,av91088023,2023-02-08 19:47:38,5.52,-0.32,56.8938333333,-158.0963333333
2023-02-08T21:26:12.990Z,666,av91088043,2023-02-08 21:26:12,-2.01,0.82,56.9231666667,-157.9986666667
2023-02-08T21:27:56.390Z,667,av91088048,2023-02-08 21:27:56,3.2,-0.65,56.9183333333,-158.0728333333
2023-02-08T22:10:32.670Z,668,av91088053,2023-02-08 22:10:32,3.67,1.15,56.9148333333,-158.059
2023-02-08T23:22:09.560Z,669,av91088063,2023-02-08 23:22:09,-0.91,0.7,56.8851666667,-158.0158333333
2023-02-09T01:26:43.090Z,670,av91088073,2023-02-09 01:26:43,4.39,0.47,56.9198333333,-158.066
2023-02-09T01:42:32.280Z,671,av91088078,2023-02-09 01:42:32,-2.73,0.9,56.9193333333,-158.027
2023-02-09T02:15:28.390Z,672,av91088088,2023-02-09 02:15:28,2.45,0.24,56.9235,-158.0168333333
2023-02-09T04:21:25.670Z,673,av91756981,2023-02-09 04:21:25,5.02,-0.34,56.8875,-158.1686666667
2023-02-09T05:41:57.990Z,674,av91088153,2023-02-09 05:41:57,0.89,0.24,56.9143333333,-158.0378333333
2023-02-09T05:42:18.350Z,675,av91088158,2023-02-09 05:42:18,2.42,-0.59,56.912,-158.0676666667
2023-02-09T05:42:51.240Z,676,av91088163,2023-02-09 05:42:51,1.91,0.88,56.9116666667,-158.05
2023-02-09T07:05:56.800Z,677,av91088188,2023-02-09 07:05:56,1,0.3,56.9166666667,-158.0273333333
2023-02-09T07:19:38.340Z,678,av91088193,2023-02-09 07:19:38,0.63,0.1,56.8628333333,-158.2116666667
2023-02-09T07:27:44.480Z,679,av91088198,2023-02-09 07:27:44,1.64,1.16,56.8573333333,-158.2033333333
2023-02-09T08:54:27.540Z,680,av91088208,2023-02-09 08:54:27,4.76,1.01,56.9148333333,-157.9763333333
2023-02-09T13:47:34.810Z,681,av91088273,2023-02-09 13:47:34,3.64,1.27,56.9166666667,-158.0536666667
2023-02-09T13:59:00.860Z,682,av91088278,2023-02-09 13:59:00,1.33,0.64,56.867,-158.1946666667
2023-02-09T14:09:37.660Z,683,av91088283,2023-02-09 14:09:37,2.06,0.47,56.8736666667,-158.1888333333
2023-02-09T14:18:07.830Z,684,av91088288,2023-02-09 14:18:07,0.82,0.86,56.8973333333,-158.0143333333
2023-02-09T14:19:45.350Z,685,av91088293,2023-02-09 14:19:45,2.47,0.29,56.8611666667,-158.1653333333
2023-02-09T16:33:22.230Z,686,av91088333,2023-02-09 16:33:22,3.1,0.32,56.87,-158.1685
2023-02-09T16:36:15.680Z,687,av91757371,2023-02-09 16:36:15,1.53,0.42,56.8548333333,-158.184
2023-02-09T19:15:11.160Z,688,av91088358,2023-02-09 19:15:11,0.96,0.23,56.912,-158.0275
2023-02-09T19:34:02.280Z,689,av91088378,2023-02-09 19:34:02,4.18,-0.52,56.9076666667,-158.0946666667
2023-02-09T19:36:47.730Z,690,av91088388,2023-02-09 19:36:47,2.72,-0.42,56.9095,-158.0351666667
2023-02-09T19:38:11.190Z,691,av91088393,2023-02-09 19:38:11,1.95,0.2,56.9116666667,-158.0146666667
2023-02-09T21:03:14.680Z,692,av91088408,2023-02-09 21:03:14,5.21,0.41,56.9316666667,-158.1386666667
2023-02-09T21:04:11.060Z,693,av91088413,2023-02-09 21:04:11,2.43,-0.02,56.9185,-158.0286666667
2023-02-09T22:33:36.560Z,694,av91088418,2023-02-09 22:33:36,4,-0.27,56.9246666667,-158.0245
2023-02-10T00:26:37.680Z,695,av91088433,2023-02-10 00:26:37,1.71,0.09,56.926,-158.0068333333
2023-02-10T00:27:52.410Z,696,av91088438,2023-02-10 00:27:52,3.08,0.13,56.8796666667,-158.2028333333
2023-02-10T01:43:16.390Z,697,av91088458,2023-02-10 01:43:16,3.04,-0.41,56.8758333333,-158.2
2023-02-15T02:14:01.060Z,698,av91088978,2023-02-15 02:14:01,-2.78,1.18,56.9071666667,-158.0008333333
2023-02-15T03:24:01.140Z,699,av91088983,2023-02-15 03:24:01,4.61,-0.2,56.9095,-158.0708333333
2023-02-15T07:31:31.950Z,700,av91762136,2023-02-15 07:31:31,-3.2,2.04,56.9113333333,-158.081
2023-02-15T12:12:03.100Z,701,av91089003,2023-02-15 12:12:03,-0.42,1.28,56.9075,-158.0698333333
2023-02-15T15:26:09.850Z,702,av91089013,2023-02-15 15:26:09,2.55,0.93,56.8645,-158.1713333333
2023-02-16T20:01:26.610Z,703,av91089153,2023-02-16 20:01:26,6.25,0.1,56.866,-158.159
2023-02-17T11:38:42.490Z,704,av91764356,2023-02-17 11:38:42,5.5,2.02,56.8965,-158.0518333333
2023-02-17T14:55:03.760Z,705,av91089323,2023-02-17 14:55:03,6.69,2.66,56.8576666667,-158.0386666667
2023-02-17T15:22:07.910Z,706,av91089353,2023-02-17 15:22:07,5.85,0.72,56.9196666667,-158.083
2023-02-17T18:06:12.940Z,707,av91089368,2023-02-17 18:06:12,6.8,0.54,56.9533333333,-158.1471666667
2023-02-17T23:40:30.570Z,708,av91089393,2023-02-17 23:40:30,5.22,0.2,56.8845,-158.0991666667
2023-02-17T23:41:12.140Z,709,av91765086,2023-02-17 23:41:12,4.86,3.26,56.8826666667,-158.0956666667
2023-02-18T00:23:58.310Z,710,av91089518,2023-02-18 00:23:58,-1.03,1.74,56.9178333333,-158.005
2023-02-18T03:10:44.890Z,711,av91089533,2023-02-18 03:10:44,4.62,0.81,56.92,-158.0761666667
2023-02-18T15:34:33.880Z,712,av91089548,2023-02-18 15:34:33,2.14,0.45,56.8735,-158.172
2023-02-19T01:39:56.960Z,713,av91766346,2023-02-19 01:39:56,3.16,1.02,56.8805,-158.1775
2023-02-19T04:33:18.770Z,714,av91089818,2023-02-19 04:33:18,-2.45,1.44,56.9236666667,-158.0068333333
2023-02-19T05:46:13.700Z,715,av91766511,2023-02-19 05:46:13,4.88,0.27,56.8713333333,-158.0973333333
2023-02-19T11:05:18.000Z,716,av91766711,2023-02-19 11:05:18,2.92,-0.26,56.907,-158.0593333333
2023-02-19T11:32:18.610Z,717,av91766731,2023-02-19 11:32:18,1.12,0.34,56.9081666667,-158.0378333333
2023-02-19T14:01:32.240Z,718,av91766841,2023-02-19 14:01:32,2.43,1.76,56.8785,-158.1673333333
2023-02-19T16:43:33.030Z,719,av91766966,2023-02-19 16:43:33,1.44,0.88,55.89,-159.857
2023-02-19T17:02:29.320Z,720,av91766981,2023-02-19 17:02:29,5.13,0.07,56.8635,-158.1973333333
