mag,lat,lon,depth,time
2.25,64.1912,-146.0103,8.8725,1465253317.00109
1.51,64.9908,-147.3525,0.0,1465260381.74428
0.31,64.8051,-148.8317,15.066,1465269373.91599
0.26,65.2408,-148.9144,5.2945,1465292476.17686
0.63,64.222,-148.421,10.5585,1465302231.77808
1.16,64.5512,-147.151,6.1561,1465309129.75911
1.56,64.6621,-146.3,4.8633,1465316276.61723
0.45,64.7225,-148.9495,17.3432,1465339043.63406
0.94,64.9848,-147.3592,0.0,1465341196.56481
0.6,64.435,-146.9825,3.416,1465343918.66681
1.21,64.9773,-147.407,0.0,1465427263.57062
0.81,64.7374,-147.8938,11.0695,1465437184.81446
0.13,64.8158,-148.7323,2.2442,1465466488.82178
0.11,64.9437,-148.9798,18.0525,1465477015.67657
0.63,64.1802,-147.8712,11.2997,1465484176.48859
0.69,65.9017,-148.3285,5.9836,1465484278.94818
0.27,64.5437,-147.1452,3.0686,1465488730.43261
0.29,64.6862,-146.7644,16.4247,1465490972.9033
1.35,64.9759,-147.3368,0.0,1465513586.06728
0.53,64.4152,-148.1519,11.3749,1465528002.9341
0.52,64.9358,-148.5818,15.0594,1465531501.11969
0.53,64.8154,-148.3426,19.9848,1465553851.23713
0.58,64.8481,-148.9314,19.3182,1465587748.39025
1.38,64.9885,-147.35,0.0,1465600274.54565
1.46,65.958,-148.1686,16.8797,1465614924.19929
0.98,64.8487,-148.7464,20.9617,1465615969.2611
-0.08,64.6498,-147.6899,13.2624,1465660183.0489
1.73,64.975,-147.3443,0.0,1465685839.80962
0.37,64.6011,-147.7781,12.3073,1465742050.81385
0.99,64.796,-146.812,10.9844,1465758089.76319
0.03,64.7361,-147.9313,11.7123,1465772737.82969
0.87,65.923,-148.0164,11.0725,1465776731.5408
0.92,64.4661,-148.1375,14.5417,1465817250.18683
0.48,64.5496,-146.5652,13.4911,1465823530.79549
1.32,64.9661,-147.3813,0.0,1465859445.54148
1.79,64.9825,-148.9678,18.8993,1465863477.73943
1.64,64.8441,-147.701,12.6529,1465864504.05301
0.89,64.5173,-148.7184,18.849,1465888199.7915
1.04,65.2516,-148.9242,2.9657,1465928572.72916
2.57,65.2433,-148.8999,10.2434,1465928612.29885
1.37,64.9736,-147.3394,0.0,1465948648.21358
0.28,64.5962,-147.0194,21.4624,1465970180.75645
0.13,64.6321,-148.807,15.148,1465972619.59453
0.75,64.5024,-147.9013,11.6443,1465978635.87208
0.97,65.2477,-148.9316,6.9165,1465993199.50747
0.57,64.8301,-147.4974,12.2502,1466006557.46968
0.2,64.8337,-147.4859,13.2317,1466007011.81099
1.36,64.9686,-147.3524,0.0,1466032102.41834
0.7,64.6822,-146.8845,13.3833,1466032805.8867
1.01,65.0268,-146.6424,10.0002,1466042388.5947
0.17,64.6265,-148.4687,3.9914,1466084370.56377
0.16,64.8163,-147.5192,15.7742,1466086124.57751
0.28,65.2592,-148.9772,8.0429,1466087731.38314
0.26,64.7674,-148.9393,14.1975,1466106727.73696
1.48,64.983,-147.3971,0.0,1466118150.51174
0.2,64.6683,-147.5589,8.0916,1466120576.25203
-0.07,65.0645,-147.6136,8.7772,1466121447.98564
1.98,64.5869,-147.9411,22.3562,1466150668.11728
0.2,64.8354,-147.7787,15.751,1466155024.3672
0.75,65.7514,-146.3423,7.5421,1466163739.85352
0.99,64.6933,-146.8879,7.2603,1466194925.38821
0.3,64.9115,-148.8819,14.6087,1466206339.97486
1.52,65.9469,-147.034,4.4611,1466207321.24023
0.83,65.8647,-147.1734,7.1342,1466207720.37001
0.92,65.8934,-147.0756,0.5977,1466225693.59981
0.74,65.8332,-147.2351,13.975,1466235716.66691
0.61,64.6618,-148.9945,18.5303,1466247706.52896
0.48,64.8369,-146.9019,12.8325,1466255691.20357
-0.11,64.6956,-147.6519,14.8016,1466273138.42728
-0.08,64.6829,-148.9551,11.8967,1466279548.00676
1.46,64.9778,-147.3456,0.0,1466291233.20718
0.69,64.7988,-148.9793,16.7662,1466315831.55283
1.51,64.6111,-147.1314,13.4751,1466346139.66767
-0.24,64.811,-147.5426,9.2763,1466348493.75426
1.99,64.8099,-147.5451,10.3798,1466352917.09057
0.58,64.8027,-147.5465,11.1334,1466354232.61342
0.21,64.8086,-147.5365,8.6812,1466354866.00069
0.39,64.585,-147.8976,14.0218,1466355542.83657
0.76,64.8037,-147.5391,9.6567,1466363382.2609
0.25,64.8107,-147.556,11.3178,1466364200.38354
0.2,64.8199,-148.7696,14.1246,1466366389.66603
0.16,64.8007,-147.5373,5.9092,1466376413.91873
1.25,64.9772,-147.3449,0.0,1466377968.21772
-0.01,64.8085,-147.5398,7.743,1466391582.58365
0.46,65.2401,-148.9469,10.0,1466410055.71995
0.32,64.8389,-148.9747,17.9177,1466411547.87495
0.63,64.4564,-148.2205,17.2204,1466424238.11126
0.46,65.0269,-148.7861,15.2612,1466429462.99139
0.39,64.6527,-148.186,22.4721,1466437469.02818
0.34,64.7494,-148.9626,12.2395,1466439472.117
0.91,64.9802,-147.3777,0.0,1466463739.71328
1.12,65.8859,-147.1035,6.6273,1466479160.29877
0.53,64.7742,-148.7599,10.8924,1466490168.00765
0.08,64.8071,-147.571,12.5415,1466516766.34765
1.11,64.9857,-147.3179,0.0,1466550554.01334
0.62,65.6683,-147.9075,1.4839,1466566765.9781
0.06,64.797,-147.838,16.1433,1466571370.54081
0.16,64.6012,-147.495,12.8402,1466573450.10109
1.83,64.7255,-147.4869,20.9281,1466595912.62275
0.98,64.8032,-148.9468,19.3491,1466635938.00258
1.04,64.9872,-147.333,0.0,1466637477.45553
0.35,64.7933,-148.7801,14.9206,1466649688.63509
0.54,64.4687,-147.9434,11.3776,1466655214.97307
0.48,64.4931,-147.8096,10.8226,1466666330.06329
1.12,64.9741,-147.3795,0.0,1466722760.53438
0.44,65.2731,-148.9491,6.9819,1466751748.94254
0.35,64.6072,-147.0596,17.3108,1466796651.08994
1.01,64.9742,-147.3728,0.0,1466809438.28623
0.4,65.1615,-148.9907,6.235,1466852088.55046
-0.05,64.9414,-147.7502,16.3323,1466888047.87321
1.09,64.9686,-147.3686,0.0,1466897679.02918
0.22,64.8559,-147.3759,6.9989,1466904876.77749
1.13,65.2487,-148.9125,8.4169,1466917380.08672
0.18,64.6368,-148.0903,19.5815,1466934970.27638
0.61,65.2428,-148.9484,5.8081,1466939546.93442
1.21,64.9436,-148.8321,11.947,1466941471.87818
0.29,64.474,-148.5833,10.471,1466948098.06149
1.16,65.2438,-148.9357,6.8421,1466961725.76271
0.0,64.4646,-147.278,2.9342,1466962637.24456
0.6,64.7189,-147.5214,14.2917,1466970938.52813
0.97,64.7197,-148.943,21.1606,1467005831.38834
0.69,64.5338,-147.8558,16.5887,1467018309.60673
1.67,64.5353,-147.7959,15.7129,1467031408.73176
0.61,64.5377,-147.7968,16.1837,1467031548.86077
0.04,64.7306,-147.6672,15.6649,1467040329.67553
1.01,64.9852,-147.3668,0.0,1467069307.22109
1.11,64.4858,-148.8779,21.651,1467114174.84381
0.15,64.5908,-147.9711,20.9378,1467133842.09838
0.32,64.4689,-147.2312,10.0,1467149198.96921
1.11,64.969,-147.3319,0.0,1467155215.45947
1.9,64.763,-147.5343,14.9642,1467188490.71435
1.1,64.7696,-148.8376,16.3862,1467228885.49439
0.8,64.5175,-147.124,9.2483,1467235467.77763
1.51,64.9883,-147.3714,0.0,1467247646.63536
1.15,65.885,-147.0913,1.6355,1467258341.84807
0.55,64.9503,-148.8693,22.831,1467270993.85971
0.33,65.4268,-148.0776,11.1583,1467286215.90945
0.96,65.5224,-148.013,11.0148,1467305597.46811
0.14,65.0294,-148.925,17.3144,1467317088.88835
0.21,64.5509,-148.2801,12.1449,1467338508.46358
2.41,64.5745,-147.777,13.1911,1467355701.0087
0.53,64.5986,-147.7464,10.6193,1467355871.81072
0.53,64.5872,-147.7922,10.8688,1467356289.30883
0.11,64.5812,-147.7941,10.714,1467357918.05226
-0.19,64.7438,-147.8764,14.8575,1467358457.96724
0.31,64.5927,-147.791,10.5755,1467366651.56316
1.83,64.5815,-147.7675,7.4369,1467367520.76667
0.69,64.5931,-147.7936,12.1474,1467379295.9953
0.5,64.7521,-148.8521,16.5023,1467392240.93968
0.66,64.614,-148.0204,15.8505,1467401548.90384
1.36,64.857,-148.7654,15.5964,1467409689.25197
1.58,64.9845,-147.3289,0.0,1467416446.95427
0.46,64.2641,-148.8868,12.0051,1467417071.90306
0.63,64.8918,-147.5831,9.4688,1467427978.84508
0.24,64.7015,-147.5974,13.2606,1467433601.80792
0.45,64.5187,-147.1775,1.8637,1467461171.81766
0.68,64.5112,-147.1565,10.4288,1467462741.20885
0.41,65.1427,-148.5583,5.421,1467476382.94553
1.12,64.9824,-147.3468,0.0,1467500510.27032
0.43,64.4715,-147.21,3.3175,1467519280.50649
0.14,65.1402,-148.9575,6.0567,1467525306.50812
-0.1,64.7074,-147.6255,11.7778,1467544872.44299
1.65,64.8395,-147.4554,15.7989,1467545917.30421
0.47,65.7524,-148.6604,7.2375,1467561206.49382
0.59,64.9857,-147.3743,0.0,1467587381.9635
-0.05,64.8631,-147.5863,13.6388,1467606941.10689
0.49,64.3141,-148.2221,18.2836,1467608001.1031
0.59,64.7104,-147.4856,5.3613,1467631523.32238
0.43,64.5927,-147.7681,5.4418,1467642803.91489
0.96,64.5975,-147.7514,8.6093,1467644406.82748
0.36,64.462,-148.5669,14.096,1467669469.94615
0.96,64.9773,-147.3743,0.0,1467673580.93944
1.17,64.3474,-148.2719,9.8252,1467684851.59129
0.2,64.9867,-147.4694,12.9193,1467701444.84523
0.57,64.2674,-147.1104,25.4814,1467701579.30755
1.33,64.9754,-147.3365,0.0,1467759774.843
1.21,64.983,-147.3788,0.0,1467846524.86155
0.34,64.8775,-148.9477,20.2854,1467847708.37949
0.17,65.0035,-148.6618,17.3353,1467854801.52991
0.4,65.2389,-148.9359,5.9499,1467857505.50075
0.3,64.7426,-147.6038,11.9157,1467876226.06525
0.81,64.8113,-148.7306,12.5027,1467884103.4674
1.28,64.9828,-147.4063,0.0,1467939524.376
0.09,64.7727,-147.49,7.5056,1467943476.97997
0.25,64.8119,-146.7233,9.1537,1467954678.42944
0.15,64.4672,-147.3777,1.1624,1467981316.18315
-0.04,64.6656,-148.0739,5.9252,1467985737.43906
0.77,64.2075,-147.5795,8.8374,1467992576.97982
-0.01,64.8151,-147.516,9.5314,1467999438.40787
1.08,64.988,-147.3499,0.0,1468019200.64606
-0.15,64.8502,-147.6203,13.5981,1468027240.65307
0.5,64.4178,-148.3166,12.6327,1468049740.35481
0.38,64.4189,-147.6355,10.2108,1468058144.05949
-0.16,64.6663,-148.3735,6.1391,1468061250.03437
0.55,64.6382,-148.1046,6.4139,1468064393.59273
0.79,64.2058,-147.9816,4.971,1468066886.6243
0.15,65.0981,-148.6438,20.5939,1468076611.25726
1.01,64.9698,-147.3723,0.0,1468098462.16056
0.19,64.8181,-148.7732,4.93,1468101590.19656
-0.03,64.6995,-148.5992,15.161,1468135098.21115
-0.22,64.7835,-148.3755,7.536,1468165152.87842
0.67,64.9846,-147.3454,0.0,1468191925.50909
0.87,64.4632,-147.6878,10.0,1468197159.55592
1.29,65.2408,-148.9207,7.1862,1468203404.71148
0.32,64.701,-148.7294,14.2973,1468239299.37144
0.43,65.2159,-148.9866,4.5116,1468243885.24274
1.24,64.9761,-147.3371,0.0,1468280016.11668
1.56,65.214,-148.952,6.1628,1468289105.57602
0.26,64.84,-147.3258,6.4868,1468298924.07947
0.29,64.5474,-147.1768,0.1801,1468359186.05597
0.67,64.9898,-147.3707,0.0,1468365014.94469
1.68,65.2477,-148.915,8.6439,1468366246.1367
-0.38,64.8408,-148.7006,11.2144,1468377379.35524
1.71,64.7686,-147.4653,9.3341,1468393355.447
2.26,64.2718,-148.2484,7.4042,1468403059.28438
-0.04,64.7704,-147.4867,6.9712,1468411503.38316
0.14,64.7706,-147.493,4.6251,1468413502.51112
0.31,64.58,-147.7985,12.4325,1468413550.13725
0.42,64.5885,-147.8209,11.7003,1468413582.73954
1.01,65.2494,-148.9306,7.5194,1468415059.97414
0.02,64.5949,-147.8366,12.2649,1468419622.95546
0.89,64.9836,-147.3686,0.0,1468436691.78047
0.17,64.5817,-147.8081,11.8221,1468437329.72061
0.94,64.77,-147.4904,4.913,1468440903.59982
1.36,64.7247,-146.8344,7.8672,1468463721.73384
0.99,65.2692,-148.9491,8.6607,1468474981.56048
1.1,64.7268,-146.7776,4.878,1468494594.73911
0.52,64.5169,-147.1805,2.9628,1468510215.64351
2.45,64.7854,-147.48,11.0257,1468523491.44167
0.51,64.7791,-147.4844,6.2517,1468525000.61888
0.25,64.7759,-147.4805,8.0078,1468539024.50642
0.99,64.985,-147.387,0.0,1468543096.00368
1.01,64.9679,-147.3913,0.0,1468600466.44522
0.28,64.6598,-147.738,12.641,1468607463.16036
1.38,64.9615,-147.3993,0.0,1468623981.42132
0.96,64.4903,-148.1372,18.8483,1468654245.49097
0.46,65.0325,-147.611,8.534,1468657140.06349
1.09,64.983,-147.3708,0.0,1468710693.84711
0.65,65.0513,-148.8999,24.6925,1468784043.24315
1.21,65.8073,-146.5487,12.2481,1468804851.81646
0.91,65.2283,-148.9206,3.8507,1468861423.17688
1.37,64.9641,-147.3514,0.0,1468884027.83797
0.57,64.5434,-147.5356,7.8198,1468934161.51985
1.32,64.9893,-147.3367,0.0,1468969772.98037
0.7,64.8273,-147.4727,12.1279,1469034556.3537
1.24,64.7682,-147.4727,9.0625,1469043248.38634
1.33,64.9812,-147.3669,0.0,1469055612.69916
0.37,64.6594,-146.7206,9.3292,1469062761.58949
0.68,64.5534,-147.7052,8.6612,1469078714.83155
0.29,64.8544,-147.3637,11.7038,1469119445.95701
0.06,64.6648,-147.731,12.079,1469131636.3064
1.1,64.9769,-147.3553,0.0,1469142121.20294
0.78,64.7428,-148.5044,10.0,1469144538.87274
0.55,64.6367,-147.822,14.6358,1469145728.19475
0.37,64.8606,-147.3548,12.2424,1469156267.38239
0.25,64.5845,-147.0715,4.646,1469206933.10135
1.01,64.3621,-146.8516,7.1413,1469210276.09794
1.17,64.9819,-147.3526,0.0,1469229072.14615
0.79,64.0212,-147.6455,8.4711,1469231050.84885
0.38,64.581,-148.012,14.2075,1469251609.5299
-0.31,64.9124,-147.8379,2.1121,1469251932.02082
-0.06,64.5184,-147.8992,14.7216,1469262396.91024
0.47,64.4783,-146.7023,2.9995,1469269539.18605
0.43,64.8326,-148.7138,4.1557,1469274069.86346
0.56,65.4085,-148.6652,5.541,1469279354.41445
1.73,64.4574,-148.1708,19.1644,1469284189.50063
0.85,65.9427,-147.4937,6.2634,1469312977.2954
1.04,64.9854,-147.3425,0.0,1469315198.17006
0.41,65.2563,-148.9572,1.2357,1469330149.50264
0.18,64.4776,-147.5006,3.0439,1469342742.17262
0.05,64.8798,-147.7417,14.6212,1469367277.40912
1.37,64.9871,-147.3562,0.0,1469402953.59261
0.76,64.814,-148.9904,14.0762,1469409116.56278
1.09,64.1917,-147.0959,7.9027,1469414542.53859
0.58,64.7304,-148.8647,16.1446,1469422732.24199
0.39,64.6933,-146.8742,11.2866,1469453074.16058
0.94,64.5961,-147.8073,12.4336,1469456663.26873
2.37,64.5953,-147.7814,12.1513,1469456951.50497
1.0,64.3864,-148.6596,18.5655,1469469041.04659
0.41,64.9842,-147.381,0.0,1469487895.72636
0.98,64.4606,-147.197,8.7028,1469500143.19756
0.28,64.5884,-147.6375,13.8304,1469505464.53584
0.92,64.6316,-148.0741,19.8258,1469508226.77176
0.68,65.9112,-146.9655,10.0,1469515000.43411
0.35,64.8616,-148.6659,10.1139,1469558655.95789
1.06,64.9802,-147.3587,0.0,1469574840.27047
-0.13,64.7917,-147.4661,9.6801,1469581581.90179
0.44,64.6281,-147.7579,21.9432,1469627048.73992
0.96,64.9836,-147.3589,0.0,1469642291.57917
0.19,64.7836,-147.2443,9.3695,1469656021.38701
0.55,64.7299,-146.7727,4.4758,1469663468.74235
0.38,64.3928,-146.6323,20.0241,1469680969.00556
-0.06,64.5936,-147.8479,13.4497,1469698294.69668
-0.32,64.6223,-147.6073,11.8125,1469712130.89485
1.4,65.977,-147.7565,16.6305,1469712408.74027
0.37,64.8939,-148.3139,10.0,1469713919.03172
0.32,64.7505,-148.496,9.8066,1469719592.5099
0.24,64.798,-147.8795,18.809,1469723786.81028
1.43,64.9915,-147.3397,0.0,1469747237.85704
0.24,64.5479,-147.0143,16.5127,1469749898.01426
1.41,64.88,-148.6436,18.6441,1469762216.49897
1.77,64.2079,-148.5515,129.981,1469774901.88462
0.16,64.5785,-147.9281,17.6643,1469779808.72025
1.66,64.9886,-147.3235,0.0,1469839534.65658
0.76,64.6281,-148.3556,3.1262,1469886333.95733
0.83,65.2157,-148.2247,14.2801,1469916569.40506
1.21,64.9796,-147.3449,0.4994,1469922159.45981
0.16,64.9744,-148.5247,10.2959,1469968332.71504
0.47,64.6487,-148.071,18.9474,1470024122.75556
0.42,64.6521,-146.9258,14.1039,1470025296.58328
0.99,64.9982,-148.021,17.8874,1470027539.45351
-0.17,64.7932,-147.5918,11.3667,1470033315.85072
0.4,64.9077,-148.6684,10.5064,1470049547.97818
0.49,64.6853,-147.8894,18.4957,1470051005.8793
0.93,64.5615,-147.0863,0.058,1470068500.04677
0.78,64.5511,-147.0361,10.0,1470069320.88338
0.52,64.2283,-148.8797,15.245,1470073860.79642
0.12,64.5416,-147.1451,0.3905,1470073953.17307
1.91,64.8097,-147.4672,15.0719,1470081457.32257
0.12,64.8205,-147.5013,11.1509,1470081585.66406
1.14,64.971,-147.3805,0.0,1470092609.89387
-0.05,64.7951,-147.4813,7.0681,1470096584.13081
0.26,64.894,-147.1922,11.3501,1470102355.23883
0.83,64.2185,-148.0317,4.0038,1470123756.95514
1.31,64.7478,-148.6131,13.8475,1470162735.22054
1.0,64.9688,-147.3904,0.0,1470174126.10943
0.15,64.28,-148.5282,13.7577,1470176840.33551
0.19,64.689,-146.8786,12.0691,1470201938.31483
1.42,65.1668,-148.9767,10.2019,1470229593.20808
0.83,64.4856,-147.1981,11.2695,1470233421.06327
0.23,64.3932,-146.9921,4.8512,1470262124.7847
0.43,64.4974,-147.9135,10.061,1470262530.71194
1.32,64.9886,-147.3407,0.0,1470266882.86699
1.17,64.7092,-147.4996,11.284,1470284566.35115
0.15,64.6501,-146.8531,14.661,1470286093.04661
-0.03,64.7373,-147.7373,16.0874,1470335748.30609
1.64,64.1187,-148.7091,122.9976,1470341374.95104
1.35,64.9713,-147.3853,0.0,1470353152.68148
-0.07,64.4016,-147.5243,4.5831,1470370412.69632
0.49,64.8389,-147.5912,18.3464,1470409711.25116
1.49,64.5658,-147.8041,12.8766,1470422163.6995
1.3,64.9756,-147.3496,0.0,1470438490.21961
0.63,64.7554,-147.7828,18.8454,1470457047.9987
1.0,64.4196,-147.023,3.7081,1470495937.89692
0.7,64.4124,-146.9968,1.0,1470510370.08172
1.13,64.9871,-147.3274,0.0,1470523111.00277
2.38,64.8352,-148.73,16.2967,1470524375.99267
0.49,64.9024,-148.613,14.0767,1470530208.33818
1.34,64.6885,-147.1721,7.547,1470547525.14229
0.23,64.6801,-147.1723,14.0111,1470547618.9829
1.09,64.9806,-147.361,0.0,1470611500.40929
1.23,64.5767,-148.9166,18.0123,1470623123.77195
0.41,64.6888,-147.7855,22.065,1470658851.8891
0.53,64.3909,-146.7118,14.9111,1470663522.70046
0.62,65.0294,-148.9595,12.0061,1470668306.29894
0.52,64.4993,-148.941,16.3059,1470684629.6103
1.36,64.986,-148.0445,11.7745,1470690688.84496
1.32,64.9793,-147.3397,0.0,1470697904.69399
0.04,64.9132,-147.2385,18.9195,1470713376.89783
0.41,64.614,-148.2007,20.4353,1470725912.59807
0.37,64.7722,-148.8076,11.1815,1470740405.21864
0.38,64.6181,-148.0599,13.1797,1470742014.55628
0.46,64.7298,-146.8451,9.2566,1470760823.20592
0.29,64.7429,-146.8286,12.2802,1470779486.67734
0.61,64.7173,-146.7996,14.5436,1470779885.06378
0.89,64.7204,-146.844,13.8407,1470779948.18904
1.09,64.9722,-147.342,0.0,1470783891.26531
1.08,64.1783,-148.0521,10.7736,1470814206.17256
0.17,64.5116,-147.2064,7.8984,1470838554.41175
0.01,64.538,-147.6169,8.8194,1470843734.68762
0.56,64.4045,-147.268,0.7272,1470850155.17701
0.73,64.6326,-146.8581,10.2768,1470854374.72215
1.07,64.9885,-147.3461,0.0,1470856884.22924
1.0,64.982,-147.3619,0.0,1470871962.90381
0.51,64.9722,-148.9033,15.1144,1470895739.03651
0.24,64.6465,-147.0249,9.946,1470909226.14384
-0.21,64.6523,-147.7173,13.2063,1470948918.18842
0.34,64.703,-147.6078,14.6103,1470999149.07439
0.69,64.807,-147.5552,16.0249,1471012856.09825
1.49,65.579,-148.5086,13.7445,1471022389.89724
1.14,64.783,-147.797,10.5732,1471027058.7483
1.38,65.2451,-146.9533,10.0,1471037022.32177
1.4,64.9799,-147.3573,0.0,1471043215.30843
0.4,65.3101,-148.8801,10.0,1471058791.73092
0.69,64.2872,-148.1957,15.4935,1471062757.08775
0.74,64.6907,-146.603,16.2767,1471075070.36707
0.77,64.1333,-147.6863,10.671,1471089045.70502
0.86,64.9159,-148.9796,20.4463,1471129447.77594
1.0,64.9656,-147.3387,0.0,1471131287.80839
0.75,65.2796,-148.9437,10.0,1471151988.44194
0.55,64.4148,-147.9849,2.7241,1471195959.07418
0.66,65.2344,-148.9354,10.0,1471205209.29328
0.52,64.6472,-148.0727,18.7331,1471227910.34858
0.98,64.5777,-148.2029,17.6315,1471242327.31277
1.04,64.8151,-147.7647,11.2215,1471295716.65646
0.03,64.7979,-147.7049,10.3512,1471299057.45373
1.13,64.9828,-147.3982,0.0,1471302582.73112
0.39,64.4563,-147.3815,9.76,1471304982.04513
0.7,64.4061,-146.7915,14.2205,1471328796.83022
1.06,64.8123,-147.8223,14.6265,1471359093.41422
0.95,64.7975,-147.8257,12.2208,1471359180.20298
1.16,64.9821,-147.4093,0.0,1471388775.01853
0.71,64.7833,-148.7365,15.0265,1471394271.64987
0.75,64.7049,-147.2241,9.6209,1471436857.21541
1.08,64.9784,-147.3332,0.0,1471476099.04404
0.72,64.3252,-148.1012,12.594,1471480544.0003
2.37,65.0477,-148.7303,20.0342,1471567961.98918
1.43,64.954,-148.9389,17.3745,1471573500.25434
0.39,64.5683,-148.9742,19.7912,1471577239.40729
1.05,64.4179,-147.9765,0.984,1471603963.22484
0.46,65.2981,-148.9797,9.3631,1471608424.17143
0.43,64.7177,-146.7907,9.6835,1471646043.55909
1.09,64.986,-147.3623,0.0,1471649642.64593
1.35,65.718,-147.9795,12.4089,1471652612.50539
0.21,64.6685,-147.194,9.5356,1471691949.45535
0.87,64.981,-147.3706,0.0,1471726596.76295
0.79,64.9936,-146.1772,5.2527,1471773753.43603
1.03,64.866,-147.2417,14.7881,1471775978.70535
0.31,64.9911,-147.3432,0.2376,1471787580.31348
1.19,64.0434,-148.1607,104.9936,1471796310.49542
0.29,64.8544,-148.9185,11.7013,1471817042.55868
1.35,64.9925,-147.3503,0.0,1471821164.20684
0.56,64.9851,-148.7882,12.883,1471857755.74747
0.16,65.3506,-148.2151,10.7373,1471878236.09632
1.29,64.9909,-147.3621,0.0,1471907494.66455
0.5,65.2825,-148.9872,0.0211,1471909836.48739
0.62,65.026,-148.928,12.7277,1471933735.16581
0.72,64.8892,-146.7645,0.2749,1471937728.28312
0.42,64.5658,-147.7167,10.656,1471978095.83488
1.51,64.9674,-147.3579,0.0,1471997461.47294
0.29,64.8838,-148.6685,9.0222,1472000435.49159
0.84,64.7095,-148.637,14.6042,1472002086.9099
-0.1,64.9629,-147.5948,10.0,1472017887.44961
0.26,64.932,-148.8937,12.7866,1472019933.88315
0.62,64.9412,-148.843,19.5109,1472022343.5299
0.21,64.6248,-148.429,11.9745,1472031284.365
0.27,64.9898,-147.7493,16.082,1472031976.35238
0.49,64.8586,-148.2715,6.2588,1472036913.23513
0.84,64.8975,-148.9823,21.3306,1472048949.49588
0.24,64.8923,-148.1541,17.608,1472054168.20066
0.46,64.4905,-147.2005,0.3701,1472073215.76009
0.89,64.9865,-147.3541,0.0,1472080233.56693
0.75,64.1738,-147.9543,10.5691,1472095730.00907
